Provincia;Población;Latitud;Longitud;Habitantes
Jaén;Sorihuela del Guadalimar;38,23954;-3,054152;1333
Jaén;Torre del Campo;37,77657;-3,895521;14627
Jaén;Torreblascopedro;37,99618;-3,638916;2801
Jaén;Torredonjimeno;37,76543;-3,959263;14181
Jaén;Torreperogil;38,0345;-3,287597;7225
Jaén;Torres;37,78608;-3,510031;1663
Jaén;Torres de Albánchez;38,41451;-2,677051;1001
Jaén;Úbeda;38,00809;-3,368519;35649
Jaén;Valdepeñas de Jaén;37,59034;-3,819645;4198
Jaén;Vilches;38,20467;-3,507662;4938
Jaén;Villacarrillo;38,11541;-3,087194;11294
Jaén;Villanueva de la Reina;38,00499;-3,919512;3435
Jaén;Villanueva del Arzobispo;38,16934;-3,010099;8714
Jaén;Villardompardo;37,83969;-4,001286;1132
Jaén;Villares (Los);37,68932;-3,81857;5783
Jaén;Villarrodrigo;38,48793;-2,636272;474
Jaén;Villatorres;37,9313;-3,692753;4445
Málaga;Alameda;37,20783;-4,658073;5481
Málaga;Alcaucín;36,90263;-4,114147;2576
Málaga;Alfarnate;36,99511;-4,260656;1348
Málaga;Alfarnatejo;36,97935;-4,272528;538
Málaga;Algarrobo;36,77216;-4,039314;6219
Málaga;Algatocín;36,57289;-5,276559;909
Málaga;Alhaurín de la Torre;36,66836;-4,552967;35114
Málaga;Alhaurín el Grande;36,64186;-4,691447;23319
Málaga;Almáchar;36,80859;-4,217409;1888
Málaga;Almargen;37,00392;-5,021193;2154
Málaga;Almogía;36,82528;-4,540719;4298
Málaga;Álora;36,82264;-4,706715;13395
Málaga;Alozaina;36,72768;-4,85646;2242
Málaga;Alpandeire;36,63317;-5,202244;271
Málaga;Antequera;37,01938;-4,562885;45168
Málaga;Árchez;36,83739;-3,990186;440
Málaga;Archidona;37,09481;-4,387545;8858
Málaga;Ardales;36,87798;-4,846642;2641
Málaga;Arenas;36,81469;-4,043716;1391
Málaga;Arriate;36,79936;-5,140064;4136
Málaga;Atajate;36,63999;-5,245177;130
Málaga;Benadalid;36,60577;-5,268939;257
Málaga;Benahavís;36,52446;-5,046305;4373
Málaga;Benalauría;36,59402;-5,261163;503
Málaga;Benalmádena;36,59523;-4,573368;58854
Málaga;Benamargosa;36,83208;-4,19239;1631
Málaga;Benamocarra;36,7912;-4,159968;3061
Málaga;Benaoján;36,71874;-5,25315;1604
Málaga;Benarrabá;36,55169;-5,276832;570
Málaga;Borge (El);36,81446;-4,23489;1026
Málaga;Burgo (El);36,78993;-4,946407;2004
Málaga;Campillos;37,04541;-4,861525;8658
Málaga;Cañete la Real;36,95146;-5,024308;2014
Málaga;Canillas de Aceituno;36,87345;-4,082042;2323
Málaga;Canillas de Albaida;36,84607;-3,987585;918
Málaga;Carratraca;36,85158;-4,818239;896
Málaga;Cartajima;36,6454;-5,153931;246
Málaga;Cártama;36,71131;-4,630741;21313
Málaga;Casabermeja;36,89404;-4,428977;3520
Málaga;Casarabonela;36,78524;-4,842167;2748
Málaga;Casares;36,44333;-5,273519;4993
Málaga;Coín;36,65871;-4,760344;21866
Málaga;Colmenar;36,90502;-4,335212;3621
Málaga;Comares;36,84872;-4,247061;1591
Málaga;Cómpeta;36,833;-3,974872;3854
Málaga;Cortes de la Frontera;36,61691;-5,342681;3714
Málaga;Cuevas Bajas;37,23587;-4,489641;1454
Málaga;Cuevas de San Marcos;37,26963;-4,414079;4131
Málaga;Cuevas del Becerro;36,87637;-5,045729;1801
Málaga;Cútar;36,83069;-4,228007;682
Málaga;Estepona;36,42477;-5,144903;65592
Málaga;Faraján;36,6162;-5,189152;275
Málaga;Frigiliana;36,79252;-3,898076;3071
Málaga;Fuengirola;36,53901;-4,624353;71482
Málaga;Fuente de Piedra;37,13463;-4,729656;2783
Málaga;Gaucín;36,5183;-5,317524;1929
Málaga;Genalguacil;36,54427;-5,235879;501
Málaga;Guaro;36,65645;-4,833355;2272
Málaga;Humilladero;37,11469;-4,703457;3291
Málaga;Igualeja;36,63033;-5,122461;958
Málaga;Istán;36,58216;-4,949401;1496
Málaga;Iznate;36,77612;-4,18356;927
Málaga;Jimera de Líbar;36,65202;-5,273455;457
Málaga;Jubrique;36,56432;-5,215247;756
Málaga;Júzcar;36,62506;-5,170815;218
Málaga;Macharaviaya;36,76239;-4,213979;501
Málaga;Málaga;36,71965;-4,420019;568305
Málaga;Manilva;36,37706;-5,249271;13813
Málaga;Marbella;36,50994;-4,886352;134623
Málaga;Mijas;36,5957;-4,637619;73787
Málaga;Moclinejo;36,7712;-4,254001;1256
Málaga;Mollina;37,12564;-4,657106;5152
Málaga;Monda;36,63018;-4,831124;2410
Málaga;Montejaque;36,73365;-5,251382;1009
Málaga;Nerja;36,74503;-3,876649;21811
Málaga;Ojén;36,56424;-4,856492;2805
Málaga;Parauta;36,65533;-5,129627;231
Málaga;Periana;36,92694;-4,187304;3611
Málaga;Pizarra;36,76717;-4,707456;8785
Málaga;Pujerra;36,6127;-5,149421;337
Málaga;Rincón de la Victoria;36,71566;-4,275504;38666
Málaga;Riogordo;36,91491;-4,293622;3102
Málaga;Ronda;36,74196;-5,166412;36827
Málaga;Salares;36,85496;-4,024393;214
Málaga;Sayalonga;36,79799;-4,011899;1564
Málaga;Sedella;36,86289;-4,03307;699
Málaga;Sierra de Yeguas;37,12461;-4,868739;3566
Málaga;Teba;36,98348;-4,920274;4201
Málaga;Tolox;36,68674;-4,904676;2373
Málaga;Torremolinos;36,62179;-4,500273;65448
Málaga;Torrox;36,75845;-3,952617;16890
Málaga;Totalán;36,76529;-4,297044;722
Málaga;Valle de Abdalajís;36,93133;-4,682709;2842
Málaga;Vélez-Málaga;36,77864;-4,100675;74190
Málaga;Villanueva de Algaidas;37,18628;-4,450837;4560
Málaga;Villanueva de Tapia;37,18035;-4,335978;1667
Málaga;Villanueva del Rosario;36,99622;-4,364309;3712
Málaga;Villanueva del Trabuco;37,02825;-4,338388;5408
Málaga;Viñuela;36,8628;-4,141331;1994
Málaga;Yunquera;36,73168;-4,920869;3237
Sevilla;Aguadulce;37,25283;-4,991125;2124
Sevilla;Alanís;38,03748;-5,715293;1894
Sevilla;Albaida del Aljarafe;37,42702;-6,165926;2881
Sevilla;Alcalá de Guadaíra;37,33833;-5,844032;70155
Sevilla;Alcalá del Río;37,51827;-5,978236;10869
Sevilla;Alcolea del Río;37,61416;-5,671293;3394
Sevilla;Algaba (La);37,46177;-6,013736;14942
Sevilla;Algámitas;37,01501;-5,149775;1363
Sevilla;Almadén de la Plata;37,87345;-6,079766;1533
Sevilla;Almensilla;37,30904;-6,113987;5598
Sevilla;Arahal;37,2641;-5,542829;19248
Sevilla;Aznalcázar;37,30518;-6,248415;4064
Sevilla;Aznalcóllar;37,52354;-6,269565;6185
Sevilla;Badolatosa;37,30871;-4,672858;3214
Sevilla;Benacazón;37,35343;-6,199005;6431
Sevilla;Bollullos de la Mitación;37,34011;-6,138757;8849
Sevilla;Bormujos;37,37101;-6,070961;18590
Sevilla;Brenes;37,55057;-5,873065;12460
Sevilla;Burguillos;37,58725;-5,967274;5781
Sevilla;Cabezas de San Juan (Las);36,98133;-5,940864;16464
Sevilla;Camas;37,40087;-6,032911;26015
Sevilla;Campana (La);37,56945;-5,425768;5469
Sevilla;Cañada Rosal;37,59894;-5,210358;3198
Sevilla;Cantillana;37,60867;-5,825826;10627
Sevilla;Carmona;37,47102;-5,642328;28344
Sevilla;Carrión de los Céspedes;37,36847;-6,328958;2487
Sevilla;Casariche;37,29389;-4,759532;5605
Sevilla;Castilblanco de los Arroyos;37,67459;-5,9893;5150
Sevilla;Castilleja de Guzmán;37,40865;-6,057408;2744
Sevilla;Castilleja de la Cuesta;37,38644;-6,051838;17150
Sevilla;Castilleja del Campo;37,38591;-6,33445;636
Sevilla;Castillo de las Guardas (El);37,6916;-6,314299;1614
Sevilla;Cazalla de la Sierra;37,9296;-5,760799;5034
Sevilla;Constantina;37,87227;-5,619115;6598
Sevilla;Coria del Río;37,28506;-6,051814;28100
Sevilla;Coripe;36,97023;-5,441308;1462
Sevilla;Coronil (El);37,08228;-5,633467;5048
Sevilla;Corrales (Los);37,09732;-4,98291;4073
Sevilla;Cuervo de Sevilla (El);36,85136;-6,041625;8562
Sevilla;Dos Hermanas;37,28318;-5,922242;122943
Sevilla;Écija;37,54093;-5,079953;40400
Sevilla;Espartinas;37,37997;-6,123577;12648
Sevilla;Estepa;37,29147;-4,878506;12632
Sevilla;Fuentes de Andalucía;37,46221;-5,348385;7358
Sevilla;Garrobo (El);37,62539;-6,172421;785
Sevilla;Gelves;37,33677;-6,025333;9083
Sevilla;Gerena;37,52553;-6,157654;6503
Sevilla;Gilena;37,25134;-4,913494;3933
Sevilla;Gines;37,38713;-6,078264;12934
Sevilla;Guadalcanal;38,09198;-5,821165;2973
Sevilla;Guillena;37,53902;-6,052268;11109
Sevilla;Herrera;37,36176;-4,850014;6530
Sevilla;Huévar del Aljarafe;37,35599;-6,27659;2575
Sevilla;Isla Mayor;37,13356;-6,162807;5873
Sevilla;Lantejuela (La);37,35353;-5,222986;3885
Sevilla;Lebrija;36,91951;-6,078367;26434
Sevilla;Lora de Estepa;37,26869;-4,827815;857
Sevilla;Lora del Río;37,65923;-5,526284;19352
Sevilla;Luisiana (La);37,52613;-5,248721;4608
Sevilla;Madroño (El);37,64548;-6,511699;348
Sevilla;Mairena del Alcor;37,37316;-5,747595;20510
Sevilla;Mairena del Aljarafe;37,34449;-6,065354;40700
Sevilla;Marchena;37,32972;-5,416465;19768
Sevilla;Marinaleda;37,37473;-4,953792;2724
Sevilla;Martín de la Jara;37,10655;-4,962173;2790
Sevilla;Molares (Los);37,15531;-5,719529;3186
Sevilla;Montellano;36,99564;-5,570882;7127
Sevilla;Morón de la Frontera;37,1223;-5,451869;28455
Sevilla;Navas de la Concepción (Las);37,93347;-5,464808;1749
Sevilla;Olivares;37,41868;-6,155926;9420
Sevilla;Osuna;37,23697;-5,102748;17851
Sevilla;Palacios y Villafranca (Los);37,15859;-5,924166;36824
Sevilla;Palomares del Río;37,32256;-6,057716;6811
Sevilla;Paradas;37,28981;-5,497219;7065
Sevilla;Pedrera;37,22301;-4,896754;5326
Sevilla;Pedroso (El);37,84222;-5,763515;2267
Sevilla;Peñaflor;37,70726;-5,346412;3812
Sevilla;Pilas;37,30167;-6,302449;13386
Sevilla;Pruna;36,97364;-5,222943;2913
Sevilla;Puebla de Cazalla (La);37,22441;-5,31227;11325
Sevilla;Puebla de los Infantes (La);37,77852;-5,388995;3262
Sevilla;Puebla del Río (La);37,26748;-6,062557;12143
Sevilla;Real de la Jara (El);37,95061;-6,1559;1626
Sevilla;Rinconada (La);37,4878;-5,979309;35928
Sevilla;Roda de Andalucía (La);37,20099;-4,779276;4421
Sevilla;Ronquillo (El);37,72555;-6,176963;1424
Sevilla;Rubio (El);37,3557;-4,988925;3587
Sevilla;Salteras;37,41824;-6,111633;5009
Sevilla;San Juan de Aznalfarache;37,35838;-6,035451;20779
Sevilla;San Nicolás del Puerto;37,99353;-5,653036;662
Sevilla;Sanlúcar la Mayor;37,38578;-6,201977;12749
Sevilla;Santiponce;37,43869;-6,038414;8135
Sevilla;Saucejo (El);37,07005;-5,096187;4485
Sevilla;Sevilla;37,38264;-5,996295;703206
Sevilla;Tocina;37,60978;-5,733069;9452
Sevilla;Tomares;37,37404;-6,045198;22772
Sevilla;Umbrete;37,36993;-6,157722;7698
Sevilla;Utrera;37,18142;-5,781507;50665
Sevilla;Valencina de la Concepción;37,41601;-6,076959;7971
Sevilla;Villamanrique de la Condesa;37,2463;-6,306533;4129
Sevilla;Villanueva de San Juan;37,05036;-5,175473;1378
Sevilla;Villanueva del Ariscal;37,39572;-6,141313;6045
Sevilla;Villanueva del Río y Minas;37,6601;-5,714389;5283
Sevilla;Villaverde del Río;37,58805;-5,873684;7337
Sevilla;Viso del Alcor (El);37,38826;-5,719357;18351
Huesca;Abiego;42,12121;-0,0710325;286
Huesca;Abizanda;42,24253;0,1962168;126
Huesca;Adahuesca;42,14478;-0,0074547;168
Huesca;Agüero;42,35485;-0,7945753;166
Huesca;Aínsa-Sobrarbe;42,41556;0,1469093;2179
Huesca;Aisa;42,68278;0,6169444;394
Huesca;Albalate de Cinca;41,72295;0,145821;1205
Huesca;Albalatillo;41,73671;-0,1505924;234
Huesca;Albelda;41,86542;0,4611521;861
Huesca;Albero Alto;42,05005;-0,3374676;123
Huesca;Albero Bajo;42,0252;-0,3813607;103
Huesca;Alberuela de Tubo;41,9088;-0,2136612;358
Huesca;Alcalá de Gurrea;42,06782;-0,6856087;282
Huesca;Alcalá del Obispo;42,07784;-0,2930976;429
Huesca;Alcampell;41,9059;0,4318866;793
Huesca;Alcolea de Cinca;41,71719;0,1180138;1186
Huesca;Alcubierre;41,8068;-0,4514643;440
Huesca;Alerre;42,16312;-0,462901;228
Huesca;Alfántega;41,82908;0,1477768;135
Huesca;Almudévar;42,03736;-0,5796334;2552
Huesca;Almunia de San Juan;41,93567;0,24484;654
Huesca;Almuniente;41,94961;-0,4104751;567
Huesca;Alquézar;42,17119;0,0240388;321
Huesca;Altorricón;41,80322;0,4131394;1518
Huesca;Angüés;42,11126;-0,153561;431
Huesca;Ansó;42,75754;-0,8281171;497
Huesca;Antillón;42,0359;-0,1623112;156
Huesca;Aragüés del Puerto;42,70673;-0,6700809;132
Huesca;Arén;42,25887;0,7209243;320
Huesca;Argavieso;42,05301;-0,2790706;125
Huesca;Arguis;42,31468;-0,4385688;111
Huesca;Ayerbe;42,27497;-0,6887537;1125
Huesca;Azanuy-Alins;41,9738;0,3116778;194
Huesca;Azara;42,06894;-0,0314073;203
Huesca;Azlor;42,09446;-0,0439338;136
Huesca;Baélls;41,95377;0,4596325;119
Huesca;Bailo;42,51;-0,8113827;243
Huesca;Baldellou;41,91793;0,5468061;114
Huesca;Ballobar;41,62202;0,1911941;987
Huesca;Banastás;42,18112;-0,4504838;268
Huesca;Barbastro;42,0348;0,1239805;16924
Huesca;Barbués;41,97961;-0,419158;103
Huesca;Barbuñales;42,02539;-0,0875083;107
Huesca;Bárcabo;42,24125;0,0694723;124
Huesca;Belver de Cinca;41,68973;0,1784385;1380
Huesca;Benabarre;42,10639;0,4791799;1199
Huesca;Benasque;42,60514;0,5239731;2200
Huesca;Berbegal;41,96134;-0,0015523;450
Huesca;Bielsa;42,6338;0,2184766;508
Huesca;Bierge;42,16133;-0,0829719;262
Huesca;Biescas;42,62798;-0,3246984;1675
Huesca;Binaced;41,82656;0,2010187;1528
Huesca;Binéfar;41,85286;0,2937235;9444
Huesca;Bisaurri;42,4967;0,5070404;226
Huesca;Biscarrués;42,22821;-0,7515044;234
Huesca;Blecua y Torres;42,05741;-0,1870271;192
Huesca;Boltaña;42,44247;0,0698157;1035
Huesca;Bonansa;42,4271;0,6676375;96
Huesca;Borau;42,65874;-0,5881645;71
Huesca;Broto;42,60481;-0,1235453;547
Huesca;Caldearenas;42,39699;-0,4999619;246
Huesca;Campo;42,40875;0,3940125;246
Huesca;Camporrélls;41,95886;0,5218998;196
Huesca;Canal de Berdún;42,60377;-0,8584673;401
Huesca;Candasnos;41,50383;0,0641451;419
Huesca;Canfranc;42,71557;-0,5256487;625
Huesca;Capdesaso;41,84393;-0,1854229;161
Huesca;Capella;42,19704;0,3961923;382
Huesca;Casbas de Huesca;42,15627;-0,1404078;304
Huesca;Castejón de Monegros;41,61756;-0,2399075;670
Huesca;Castejón de Sos;42,5132;0,4930989;787
Huesca;Castejón del Puente;41,96238;0,1569228;424
Huesca;Castelflorite;41,80238;-0,0215957;136
Huesca;Castiello de Jaca;42,6319;-0,5506048;265
Huesca;Castigaleu;42,20435;0,5783337;121
Huesca;Castillazuelo;42,06716;0,0654169;199
Huesca;Castillonroy;41,88442;0,5141938;390
Huesca;Chalamera;41,66556;0,1619226;135
Huesca;Chía;42,52047;0,4657107;101
Huesca;Chimillas;42,17066;-0,4507998;341
Huesca;Colungo;42,17274;0,0645458;157
Huesca;Esplús;41,79845;0,2743229;681
Huesca;Estada;42,07153;0,2348273;237
Huesca;Estadilla;42,056;0,2439407;866
Huesca;Estopiñán del Castillo;41,99734;0,5428858;181
Huesca;Fago;42,73519;-0,8654409;31
Huesca;Fanlo;42,58699;-0,0211814;149
Huesca;Fiscal;42,49565;-0,1211532;330
Huesca;Fonz;42,01005;0,2583155;1034
Huesca;Foradada del Toscar;42,41026;0,3507822;226
Huesca;Fraga;41,52243;0,3489263;14302
Huesca;Fueva (La);42,45247;0,2807868;626
Huesca;Gistaín;42,59116;0,3360597;154
Huesca;Grado (El);42,15097;0,2234078;506
Huesca;Grañén;41,93995;-0,3692021;2038
Huesca;Graus;42,19274;0,3389097;3665
Huesca;Gurrea de Gállego;42,01335;-0,7621484;1706
Huesca;Hoz de Jaca;42,69039;-0,3062892;70
Huesca;Hoz y Costean;42,13334;0,1333333;211
Huesca;Huerto;41,93188;-0,1666296;278
Huesca;Huesca;42,1401;-0,408898;52059
Huesca;Ibieca;42,16119;-0,2077939;110
Huesca;Igriés;42,21444;-0,4315612;598
Huesca;Ilche;41,95788;0,0574015;259
Huesca;Isábena;42,31;0,527;327
Huesca;Jaca;42,57101;-0,5494531;13396
Huesca;Jasa;42,69462;-0,665348;125
Huesca;Labuerda;42,452;0,1346856;172
Huesca;Laluenga;42,00335;-0,0464519;233
Huesca;Lalueza;41,84184;-0,255536;1132
Huesca;Lanaja;41,77214;-0,32952;1460
Huesca;Laperdiguera;41,99125;-0,0464749;102
Huesca;Lascellas-Ponzano;42,06499;-0,075216;151
Huesca;Lascuarre;42,19926;0,5159816;158
Huesca;Laspaúles;42,47078;0,5984959;309
Huesca;Laspuña;42,50342;0,1536913;294
Huesca;Loarre;42,31464;-0,6249158;376
Huesca;Loporzano;42,16131;-0,324034;542
Huesca;Loscorrales;42,25349;-0,6408842;114
Huesca;Lupiñén-Ortilla;42,17545;-0,5807649;387
Huesca;Monesma y Cajigar;42,26012;0,5972991;111
Huesca;Monflorite-Lascasas;42,09462;-0,3563396;296
Huesca;Montanuy;42,46497;0,6956547;296
Huesca;Monzón;41,91031;0,1946406;17042
Huesca;Naval;42,1935;0,152271;266
Huesca;Novales;42,03196;-0,2884137;180
Huesca;Nueno;42,26603;-0,4402177;555
Huesca;Olvena;42,10948;0,2596299;61
Huesca;Ontiñena;41,67529;0,0884791;602
Huesca;Osso de Cinca;41,66531;0,1914486;782
Huesca;Palo;42,32282;0,24378;28
Huesca;Panticosa;42,72368;-0,282123;832
Huesca;Peñalba;41,50001;-0,0384445;741
Huesca;Peñas de Riglos (Las);42,34886;-0,7268404;272
Huesca;Peralta de Alcofea;41,93196;-0,0664381;639
Huesca;Peralta de Calasanz;42,01811;0,3936722;232
Huesca;Peraltilla;42,05527;-0,0169962;198
Huesca;Perarrúa;42,26766;0,3514397;98
Huesca;Pertusa;42,00211;-0,1273263;110
Huesca;Piracés;42,00398;-0,3173049;96
Huesca;Plan;42,56667;-0,3333333;332
Huesca;Poleñino;41,87049;-0,3096014;222
Huesca;Pozán de Vero;42,08028;0,0336244;250
Huesca;Puebla de Castro (La);42,14466;0,2874012;428
Huesca;Puente de Montañana;42,15042;0,6935181;155
Huesca;Puente la Reina de Jaca;42,56241;-0,787348;218
Huesca;Puértolas;42,54812;0,132426;239
Huesca;Pueyo de Araguás (El);42,44161;0,1618542;153
Huesca;Pueyo de Santa Cruz;41,85814;0,1572041;370
Huesca;Quicena;42,14807;-0,3585494;305
Huesca;Robres;41,86637;-0,4609118;632
Huesca;Sabiñánigo;42,5197;-0,3650786;10378
Huesca;Sahún;42,57606;0,4648095;368
Huesca;Salas Altas;42,11472;0,0712943;305
Huesca;Salas Bajas;42,09966;0,0836292;136
Huesca;Salillas;41,99313;-0,2247787;115
Huesca;Sallent de Gállego;42,77204;-0,3347842;1480
Huesca;San Esteban de Litera;41,90414;0,3258535;527
Huesca;San Juan de Plan;42,5874;0,3445169;153
Huesca;San Miguel del Cinca;41,82222;0,0761111;853
Huesca;Sangarrén;42,01752;-0,4311999;257
Huesca;Santa Cilia;42,56117;-0,7136365;207
Huesca;Santa Cruz de la Serós;42,52251;-0,6743599;140
Huesca;Santa María de Dulcis;42,12139;0,0238889;211
Huesca;Santaliestra y San Quílez;42,30676;0,3654154;108
Huesca;Sariñena;41,79218;-0,1572419;4455
Huesca;Secastilla;42,18098;0,2667636;141
Huesca;Seira;42,48045;0,4298865;165
Huesca;Sena;41,71468;-0,0437513;548
Huesca;Senés de Alcubierre;41,90733;-0,4904756;60
Huesca;Sesa;41,99627;-0,2454906;233
Huesca;Sesué;42,55166;0,4727303;121
Huesca;Siétamo;42,12341;-0,2796467;635
Huesca;Sopeira;42,31677;0,7468303;111
Huesca;Sotonera (La);42,25468;-0,5446912;1075
Huesca;Tamarite de Litera;41,86698;0,4220118;3743
Huesca;Tardienta;41,97935;-0,538924;1035
Huesca;Tella-Sin;42,58333;0,2;291
Huesca;Tierz;42,13257;-0,3533829;646
Huesca;Tolva;42,11551;0,56399;175
Huesca;Torla;42,62793;-0,1106253;324
Huesca;Torralba de Aragón;41,93518;-0,5106578;113
Huesca;Torre la Ribera;42,37292;0,5268245;118
Huesca;Torrente de Cinca;41,47287;0,3348973;1370
Huesca;Torres de Alcanadre;41,968;-0,1109713;113
Huesca;Torres de Barbués;41,95996;-0,4323657;318
Huesca;Tramaced;41,97267;-0,2976621;100
Huesca;Valfarta;41,55791;-0,1338425;90
Huesca;Valle de Bardají;42,43333;0,4666667;52
Huesca;Valle de Hecho;42,7395;-0,7503078;954
Huesca;Valle de Lierp;42,38;0,489;42
Huesca;Velilla de Cinca;41,587;0,261464;465
Huesca;Vencillón;41,7051;0,3219554;479
Huesca;Veracruz;42,38238;0,610943;99
Huesca;Viacamp y Litera;42,12725;0,6159651;50
Huesca;Vicién;42,0555;-0,4401985;131
Huesca;Villanova;42,54668;0,4618572;150
Huesca;Villanúa;42,67982;-0,5308006;477
Huesca;Villanueva de Sigena;41,71533;-0,0088677;512
Huesca;Yebra de Basa;42,48631;-0,2820295;158
Huesca;Yésero;42,61928;-0,2497312;77
Huesca;Zaidín;41,60407;0,266089;1729
Teruel;Ababuj;40,54846;-0,8077833;80
Teruel;Abejuela;39,91035;-0,8941151;57
Teruel;Aguatón;40,67128;-1,234348;21
Teruel;Aguaviva;40,82281;-0,197559;713
Teruel;Aguilar del Alfambra;40,59013;-0,7964078;66
Teruel;Alacón;41,02371;-0,6967831;384
Teruel;Alba;40,61812;-1,345689;250
Teruel;Albalate del Arzobispo;41,12081;-0,510963;2195
Teruel;Albarracín;40,40652;-1,444402;1097
Teruel;Albentosa;40,10305;-0,7695187;317
Teruel;Alcaine;40,95359;-0,7054526;67
Teruel;Alcalá de la Selva;40,37181;-0,7197202;513
Teruel;Alcañiz;41,04895;-0,1306302;16392
Teruel;Alcorisa;40,89169;-0,3806293;3698
Teruel;Alfambra;40,54725;-1,033759;723
Teruel;Aliaga;40,67419;-0,7019678;384
Teruel;Allepuz;40,49272;-0,7275794;134
Teruel;Alloza;40,96944;-0,5302091;711
Teruel;Allueva;40,98565;-1,042622;15
Teruel;Almohaja;40,60515;-1,437312;23
Teruel;Alobras;40,17833;-1,388046;70
Teruel;Alpeñés;40,79881;-1,065551;25
Teruel;Anadón;40,98174;-0,9833327;20
Teruel;Andorra;40,97544;-0,4436573;8403
Teruel;Arcos de las Salinas;39,99099;-1,042252;122
Teruel;Arens de Lledó;40,99172;0,2717271;214
Teruel;Argente;40,68888;-1,163326;241
Teruel;Ariño;41,03015;-0,5921203;950
Teruel;Azaila;41,29047;-0,4952874;154
Teruel;Bádenas;41,09168;-1,121329;25
Teruel;Báguena;41,04003;-1,356289;410
Teruel;Bañón;40,83926;-1,190015;171
Teruel;Barrachina;40,89761;-1,140161;157
Teruel;Bea;41,03651;-1,146732;37
Teruel;Beceite;40,83106;0,1795601;621
Teruel;Bello;40,92228;-1,499419;285
Teruel;Belmonte de San José;40,87395;-0,0630138;145
Teruel;Berge;40,85691;-0,426644;273
Teruel;Bezas;40,33197;-1,32469;78
Teruel;Blancas;40,81325;-1,48246;159
Teruel;Blesa;41,05129;-0,8843605;123
Teruel;Bordón;40,68736;-0,3218952;142
Teruel;Bronchales;40,50909;-1,589083;483
Teruel;Bueña;40,70864;-1,267302;71
Teruel;Burbáguena;41,01594;-1,337462;310
Teruel;Cabra de Mora;40,31739;-0,8070812;89
Teruel;Calaceite;41,01737;0,1883228;1131
Teruel;Calamocha;40,92026;-1,300972;4776
Teruel;Calanda;40,94182;-0,2341148;3899
Teruel;Calomarde;40,37254;-1,575251;92
Teruel;Camañas;40,64226;-1,137267;117
Teruel;Camarena de la Sierra;40,1476;-1,040907;167
Teruel;Camarillas;40,61241;-0,7541127;112
Teruel;Caminreal;40,83794;-1,325887;765
Teruel;Cañada de Benatanduz;40,58067;-0,5349099;48
Teruel;Cañada de Verich (La);40,86644;-0,0995028;108
Teruel;Cañada Vellida;40,7075;-0,9136373;44
Teruel;Cañizar del Olivar;40,81605;-0,6457179;117
Teruel;Cantavieja;40,52803;-0,4055863;758
Teruel;Cascante del Río;40,1959;-1,11522;80
Teruel;Castejón de Tornos;40,99822;-1,425183;69
Teruel;Castel de Cabra;40,80246;-0,6970078;143
Teruel;Castellar (El);40,36524;-0,8173128;76
Teruel;Castellote;40,80043;-0,3202745;824
Teruel;Castelnou;41,22842;-0,364945;109
